,0,1,2,3,4,5,6,7
0,4.0,5.946808510638298,7.568421052631579,9.597701149425287,6.356435643564357,8.19718309859155,3.466666666666667,6.304347826086956
1,13.764705882352942,9.86875,10.580645161290322,13.708791208791208,13.854430379746836,13.740458015267176,15.780821917808218,9.54
2,13.76923076923077,9.742857142857142,14.071428571428571,16.49700598802395,18.32236842105263,16.823529411764707,14.50632911392405,18.487179487179485
3,20.26984126984127,17.32,19.692622950819672,22.954887218045112,23.083623693379792,22.757847533632287,21.52,28.30909090909091
4,25.321428571428573,27.427710843373493,29.45108695652174,26.091836734693878,29.8544061302682,29.515555555555554,29.8843537414966,29.308823529411764
5,17.419354838709676,22.950617283950617,29.660550458715598,28.60126582278481,36.714285714285715,37.484375,33.677083333333336,45.51063829787234
6,41.535714285714285,31.3125,39.302083333333336,38.35245901639344,44.48951048951049,45.97202797202797,46.01030927835052,47.15686274509804
7,41.916666666666664,50.38095238095238,41.666666666666664,45.12698412698413,50.67796610169491,51.645161290322584,50.82608695652174,58.10526315789474
